tx_time,time,nsec,lora_length,,type,srcAddress,destaddr,length,seq,tx_checksum,,srcHop,destHop
2020/01/23 06:22:17,06:22:17,000617841,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,116,59954,,0,3
2020/01/23 06:22:23,06:22:23,000643655,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,117,59953,,0,3
2020/01/23 06:22:29,06:22:29,000628754,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,118,59952,,0,3
2020/01/23 06:22:35,06:22:35,000781314,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,119,59951,,0,3
2020/01/23 06:22:41,06:22:41,000592638,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,120,59950,,0,3
2020/01/23 06:22:47,06:22:47,000551683,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,121,59949,,0,3
2020/01/23 06:22:53,06:22:53,000555325,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,122,59948,,0,3
2020/01/23 06:22:59,06:22:59,000778822,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,123,59947,,0,3
2020/01/23 06:23:05,06:23:05,000720771,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,124,59946,,0,3
2020/01/23 06:23:11,06:23:11,000588045,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,125,59945,,0,3
2020/01/23 06:23:17,06:23:17,000600383,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,126,59944,,0,3
2020/01/23 06:23:23,06:23:23,000551380,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,127,59943,,0,3
2020/01/23 06:23:29,06:23:29,000552180,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,128,60198,,0,2
2020/01/23 06:23:35,06:23:35,001555488,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,129,60197,,0,2
2020/01/23 06:23:41,06:23:41,000634857,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,130,60196,,0,2
2020/01/23 06:23:47,06:23:47,000680328,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,131,60195,,0,2
2020/01/23 06:23:53,06:23:53,000554614,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,132,60194,,0,2
2020/01/23 06:23:59,06:23:59,000825628,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,133,60193,,0,2
2020/01/23 06:24:05,06:24:05,000756498,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,134,60192,,0,2
2020/01/23 06:24:11,06:24:11,000754619,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,135,60191,,0,2
2020/01/23 06:24:17,06:24:17,000655200,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,136,60190,,0,2
2020/01/23 06:24:23,06:24:23,000672874,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,137,60189,,0,2
2020/01/23 06:24:29,06:24:29,000633788,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,138,60188,,0,2
2020/01/23 06:24:35,06:24:35,000726536,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,139,60187,,0,2
2020/01/23 06:24:41,06:24:41,000648097,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,140,60186,,0,2
2020/01/23 06:24:47,06:24:47,000597897,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,141,60185,,0,2
2020/01/23 06:24:53,06:24:53,000602135,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,142,60184,,0,2
2020/01/23 06:24:59,06:24:59,000674767,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,143,60183,,0,2
2020/01/23 06:25:05,06:25:05,000757931,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,144,60182,,0,2
2020/01/23 06:25:11,06:25:11,000604283,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,145,60181,,0,2
2020/01/23 06:25:17,06:25:17,000658925,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,146,60180,,0,2
2020/01/23 06:25:23,06:25:23,000704410,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,147,60179,,0,2
2020/01/23 06:25:29,06:25:29,000671155,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,148,60178,,0,2
2020/01/23 06:25:35,06:25:35,000820982,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,149,60177,,0,2
2020/01/23 06:25:41,06:25:41,000611445,100,,DATA,b8:27:eb:53:f8:14,b8:27:eb:60:f7:bf,100,150,59920,,0,3
